order_id,customer_id,archetype,previous_orders,previous_delivered_orders,previous_rto_orders,previous_cancelled_orders,customer_rto_rate,customer_success_rate,days_since_first_order,order_value,number_of_items,product_category,discount_percentage,payment_method,cod_selected,pincode,pincode_rto_rate,address_completeness,address_changes,city_state_match,checkout_attempts,checkout_duration,cart_revisions,quantity_changes,payment_attempts,session_duration,intent_score,device_linked_accounts,true_rto_probability,is_rto
ORD_051873,CUS_06827,LEGITIMATE,35,35,0,0,0.0,1.0,660,3507,1,FASHION,20,UPI,0,600001,0.1,0.81,0,1,1,76,2,0,1,352,85.0,1,0.0034,0
ORD_051874,CUS_03593,OCCASIONAL_RTO,15,11,3,1,0.2,0.7333,107,785,4,FASHION,10,COD,1,800001,0.34,0.64,0,1,1,71,2,2,1,308,52.0,1,0.308,0
ORD_051875,CUS_00203,LEGITIMATE,8,8,0,0,0.0,1.0,381,1941,1,ACCESSORIES,40,COD,1,560038,0.09,0.82,0,1,1,159,0,0,1,361,85.0,1,0.0505,0
ORD_051876,CUS_06430,LEGITIMATE,22,20,1,1,0.0455,0.9091,359,6886,1,ELECTRONICS,10,COD,1,400001,0.09,0.89,0,1,2,143,1,0,1,513,89.0,1,0.1447,0
ORD_051877,CUS_04547,OCCASIONAL_RTO,20,17,2,1,0.1,0.85,494,2071,1,ELECTRONICS,15,CARD,0,110070,0.08,0.66,1,1,1,312,1,0,2,728,69.0,1,0.0066,0
ORD_051878,CUS_02098,SERIAL_RETURNER,19,8,9,2,0.4737,0.4211,445,3303,1,ACCESSORIES,20,COD,1,247001,0.36,0.56,1,1,4,177,2,1,1,509,24.0,3,0.9209,1
ORD_051882,CUS_01612,OCCASIONAL_RTO,7,6,1,0,0.1429,0.8571,385,663,5,FASHION,10,COD,1,842001,0.38,0.76,0,1,1,186,2,1,1,751,62.0,1,0.371,0
ORD_051883,CUS_05779,LEGITIMATE,3,1,1,1,0.3333,0.3333,678,2195,2,ELECTRONICS,0,COD,1,400001,0.09,0.87,0,1,1,150,1,0,1,345,59.0,1,0.2569,0
ORD_051884,CUS_05260,LEGITIMATE,10,8,1,1,0.1,0.8,352,836,2,BEAUTY,5,UPI,0,400001,0.09,0.98,0,1,1,132,0,1,1,331,83.0,1,0.0029,0
ORD_051885,CUS_15432,SERIAL_RETURNER,18,3,13,2,0.7222,0.1667,452,2057,3,HOME,40,COD,1,201309,0.19,0.52,1,1,2,62,0,2,3,276,34.0,2,0.8817,1
ORD_051889,CUS_11007,LEGITIMATE,23,23,0,0,0.0,1.0,34,1074,2,BEAUTY,40,UPI,0,110070,0.08,0.82,0,1,1,83,0,0,1,337,85.0,1,0.0028,0
ORD_051891,CUS_02368,OCCASIONAL_RTO,18,15,2,1,0.1111,0.8333,475,889,2,HOME,40,UPI,0,500001,0.11,0.66,0,1,1,145,1,0,1,505,75.0,1,0.0055,0
ORD_051892,CUS_05510,OCCASIONAL_RTO,3,2,1,0,0.3333,0.6667,687,2839,2,HOME,40,COD,1,110001,0.09,0.7,0,1,1,255,0,0,1,720,45.0,2,0.4283,0
ORD_051894,CUS_04976,LEGITIMATE,33,32,0,1,0.0,0.9697,351,1598,5,HOME,15,COD,1,400050,0.08,0.78,0,1,1,120,0,1,1,313,85.0,1,0.0402,0
ORD_051895,CUS_12329,ABUSE_RING,12,3,7,2,0.5833,0.25,566,1747,1,BEAUTY,0,CARD,0,800001,0.34,0.57,0,1,3,77,2,3,1,101,16.0,3,0.4759,0
ORD_051897,CUS_04781,SERIAL_RETURNER,22,9,10,3,0.4545,0.4091,141,4459,3,FASHION,20,COD,1,380001,0.14,0.54,1,0,3,171,1,3,1,319,32.0,2,0.9178,1
ORD_051899,CUS_05464,ABUSE_RING,8,2,6,0,0.75,0.25,363,2088,1,ELECTRONICS,30,COD,1,411001,0.11,0.53,0,0,1,101,3,1,2,239,43.0,9,0.9789,1
ORD_051900,CUS_05341,OCCASIONAL_RTO,12,8,2,2,0.1667,0.6667,656,2159,1,BEAUTY,0,UPI,0,400050,0.08,0.78,0,1,2,272,0,0,1,474,65.0,1,0.0056,0
ORD_051901,CUS_06429,LEGITIMATE,15,15,0,0,0.0,1.0,671,1879,2,BEAUTY,40,CARD,0,400050,0.08,0.82,0,1,1,127,1,0,1,254,85.0,1,0.0046,0
ORD_051904,CUS_04721,LEGITIMATE,13,12,0,1,0.0,0.9231,721,7004,2,ELECTRONICS,40,COD,1,110070,0.08,0.96,0,1,1,202,0,0,1,542,93.0,1,0.0225,0
ORD_051905,CUS_05627,ABUSE_RING,6,0,5,2,0.8333,0.0,599,2780,5,ACCESSORIES,40,COD,1,834001,0.33,0.51,1,0,1,51,4,3,1,218,30.0,5,0.9942,1
ORD_051906,CUS_12067,LEGITIMATE,25,24,0,1,0.0,0.96,211,1881,1,BEAUTY,30,CARD,0,400001,0.09,0.78,0,1,1,173,2,0,1,561,85.0,1,0.0019,0
ORD_051907,CUS_15406,LEGITIMATE,12,11,0,1,0.0,0.9167,193,6127,1,ELECTRONICS,20,COD,1,400050,0.08,0.82,0,1,1,90,2,0,1,202,85.0,1,0.1139,0
ORD_051909,CUS_06700,SERIAL_RETURNER,11,3,6,2,0.5455,0.2727,217,1803,1,ELECTRONICS,15,COD,1,247001,0.36,0.43,0,1,1,97,3,0,2,172,18.0,1,0.8782,1
ORD_051911,CUS_10840,SERIAL_RETURNER,11,4,7,0,0.6364,0.3636,703,987,2,ACCESSORIES,5,COD,1,834001,0.33,0.46,2,1,4,24,2,3,2,227,5.0,1,0.9379,1
ORD_051913,CUS_12994,SERIAL_RETURNER,19,5,13,1,0.6842,0.2632,360,1910,1,FASHION,40,COD,1,201309,0.19,0.75,1,1,3,123,2,3,1,280,24.0,2,0.9303,1
ORD_051914,CUS_01126,LEGITIMATE,14,13,0,1,0.0,0.9286,451,4160,1,ELECTRONICS,10,COD,1,110001,0.09,0.9,0,1,1,191,0,0,1,288,93.0,1,0.0555,0
ORD_051916,CUS_16534,OCCASIONAL_RTO,16,12,2,2,0.125,0.75,221,1005,1,FASHION,15,COD,1,452001,0.21,0.83,0,1,1,144,0,1,1,320,70.0,2,0.1858,0
ORD_051918,CUS_05341,OCCASIONAL_RTO,12,8,2,2,0.1667,0.6667,656,1760,1,HOME,0,COD,1,400050,0.08,0.81,0,1,1,167,0,0,1,542,75.0,1,0.1051,0
ORD_051919,CUS_17284,LEGITIMATE,3,3,0,0,0.0,1.0,144,1223,1,BEAUTY,30,UPI,0,400050,0.08,0.92,1,1,1,140,0,0,1,491,83.0,1,0.0033,0
ORD_051920,CUS_03471,LEGITIMATE,18,17,0,1,0.0,0.9444,145,8506,1,ELECTRONICS,20,CARD,0,700001,0.12,0.8,0,1,1,107,0,0,1,199,80.0,1,0.0027,0
ORD_051921,CUS_14440,LEGITIMATE,23,22,1,0,0.0435,0.9565,443,579,1,HOME,30,COD,1,560038,0.09,0.93,1,1,1,144,0,1,1,245,93.0,1,0.0607,0
ORD_051922,CUS_07101,SERIAL_RETURNER,8,5,3,0,0.375,0.625,199,1678,2,FASHION,5,COD,1,842001,0.38,0.58,0,1,1,35,4,3,2,262,32.0,1,0.8272,1
ORD_051924,CUS_12319,OCCASIONAL_RTO,6,4,1,1,0.1667,0.6667,158,928,1,HOME,5,COD,1,201301,0.22,0.7,0,1,1,95,0,1,1,394,70.0,1,0.2166,0
ORD_051925,CUS_10480,OCCASIONAL_RTO,13,11,2,0,0.1538,0.8462,725,313,1,BEAUTY,30,COD,1,282001,0.32,0.6,0,0,1,54,1,0,1,386,62.0,1,0.3066,0
ORD_051927,CUS_12460,SERIAL_RETURNER,16,4,10,2,0.625,0.25,564,570,1,HOME,0,COD,1,247001,0.36,0.7,1,1,2,173,3,2,2,226,26.0,1,0.9266,1
ORD_051928,CUS_10128,LEGITIMATE,19,19,0,0,0.0,1.0,42,564,1,BEAUTY,0,UPI,0,700001,0.12,1.0,1,1,1,59,0,0,1,425,88.0,1,0.0031,0
ORD_051929,CUS_14002,LEGITIMATE,5,3,1,1,0.2,0.6,615,1283,1,ELECTRONICS,15,UPI,0,400050,0.08,0.83,0,1,1,192,0,0,1,288,65.0,1,0.0097,0
ORD_051930,CUS_00796,SERIAL_RETURNER,17,4,10,3,0.5882,0.2353,241,1066,1,BEAUTY,15,COD,1,380001,0.14,0.54,2,1,2,43,0,2,1,373,28.0,2,0.8664,1
ORD_051931,CUS_13809,LEGITIMATE,21,18,2,1,0.0952,0.8571,688,6852,3,ELECTRONICS,5,UPI,0,400001,0.09,0.91,0,1,1,59,0,0,1,318,93.0,1,0.0036,0
ORD_051932,CUS_17560,OCCASIONAL_RTO,17,14,2,1,0.1176,0.8235,513,731,3,HOME,30,COD,1,800001,0.34,0.56,1,1,3,96,0,0,1,660,48.0,1,0.3581,0
ORD_051933,CUS_00878,LEGITIMATE,9,8,0,1,0.0,0.8889,540,4205,2,FASHION,10,COD,1,600001,0.1,0.8,0,1,1,83,1,0,1,405,85.0,1,0.2029,0
ORD_051934,CUS_08811,SERIAL_RETURNER,16,5,9,2,0.5625,0.3125,46,3350,1,FASHION,30,COD,1,226010,0.24,0.64,3,1,1,98,2,0,2,182,38.0,3,0.9394,1
ORD_051935,CUS_10578,OCCASIONAL_RTO,3,0,1,2,0.3333,0.0,87,2012,3,FASHION,10,COD,1,560001,0.08,0.66,0,1,2,45,0,0,1,208,47.0,1,0.4813,0
ORD_051936,CUS_04416,OCCASIONAL_RTO,8,5,1,2,0.125,0.625,296,974,3,HOME,30,COD,1,600001,0.1,0.62,0,1,2,166,0,0,1,643,71.0,1,0.26,0
ORD_051937,CUS_09308,LEGITIMATE,34,34,0,0,0.0,1.0,506,1457,1,ACCESSORIES,5,COD,1,400001,0.09,0.8,0,1,1,144,0,0,1,308,85.0,1,0.0605,0
ORD_051938,CUS_16465,LEGITIMATE,21,21,0,0,0.0,1.0,415,3254,1,HOME,5,UPI,0,110070,0.08,0.8,0,1,1,81,0,0,1,301,85.0,1,0.0072,0
ORD_051941,CUS_11412,LEGITIMATE,13,13,0,0,0.0,1.0,243,2343,1,HOME,15,CARD,0,560001,0.08,0.82,0,1,1,196,0,0,1,533,85.0,1,0.0019,0
ORD_051942,CUS_02810,LEGITIMATE,14,12,1,1,0.0714,0.8571,268,891,1,HOME,20,UPI,0,400050,0.08,0.95,0,1,1,147,2,0,1,274,93.0,1,0.0016,0
ORD_051943,CUS_05229,SERIAL_RETURNER,15,7,7,1,0.4667,0.4667,500,1287,1,BEAUTY,0,CARD,0,411001,0.11,0.55,2,1,1,98,1,1,1,194,51.0,3,0.1048,0
ORD_051944,CUS_13971,SERIAL_RETURNER,12,5,7,0,0.5833,0.4167,16,1882,5,FASHION,10,COD,1,247001,0.36,0.57,0,1,1,138,3,2,1,371,30.0,3,0.9483,1
ORD_051945,CUS_17802,LEGITIMATE,3,3,0,0,0.0,1.0,553,8934,1,ELECTRONICS,5,COD,1,110070,0.08,0.95,0,1,1,66,0,0,1,243,83.0,1,0.0833,0
ORD_051946,CUS_11211,LEGITIMATE,16,16,0,0,0.0,1.0,473,1474,1,HOME,30,COD,1,400001,0.09,0.99,0,1,1,131,0,0,1,191,93.0,1,0.0206,0
ORD_051947,CUS_17581,SERIAL_RETURNER,9,2,4,3,0.4444,0.2222,41,1087,1,HOME,40,UPI,0,800001,0.34,0.49,0,1,2,110,0,2,1,321,22.0,1,0.2375,0
ORD_051948,CUS_05066,LEGITIMATE,32,32,0,0,0.0,1.0,634,1824,2,HOME,0,COD,1,560001,0.08,0.95,0,1,1,99,0,1,1,429,93.0,1,0.081,0
ORD_051949,CUS_16492,ABUSE_RING,6,0,4,2,0.6667,0.0,355,1234,3,BEAUTY,20,COD,1,282001,0.32,0.46,1,1,1,120,1,3,1,230,18.0,4,0.9632,1
ORD_051950,CUS_10360,OCCASIONAL_RTO,6,4,1,1,0.1667,0.6667,444,2648,3,ELECTRONICS,40,UPI,0,834001,0.33,0.65,1,1,2,316,0,1,1,854,52.0,2,0.047,0
ORD_051953,CUS_08573,SERIAL_RETURNER,13,2,8,3,0.6154,0.1538,667,7470,2,ELECTRONICS,10,COD,1,834001,0.33,0.46,0,1,2,130,1,2,1,423,14.0,3,0.9754,1
ORD_051954,CUS_09122,LEGITIMATE,33,33,0,0,0.0,1.0,331,728,1,HOME,5,COD,1,110070,0.08,0.99,0,1,1,53,0,0,1,370,93.0,1,0.03,0
ORD_051955,CUS_09247,OCCASIONAL_RTO,8,5,1,2,0.125,0.625,30,535,1,BEAUTY,5,UPI,0,411001,0.11,0.87,0,1,1,188,0,0,1,399,83.0,1,0.0057,0
ORD_051958,CUS_10296,LEGITIMATE,4,3,0,1,0.0,0.75,718,1722,1,FASHION,20,COD,1,110016,0.07,0.9,0,1,1,137,1,0,1,289,83.0,1,0.0872,0
ORD_051959,CUS_17584,LEGITIMATE,8,8,0,0,0.0,1.0,445,844,3,HOME,20,COD,1,600001,0.1,0.86,0,1,1,145,1,0,1,217,93.0,1,0.0796,0
ORD_051960,CUS_00386,LEGITIMATE,8,7,0,1,0.0,0.875,105,6695,1,ELECTRONICS,20,UPI,0,110016,0.07,0.95,1,1,1,167,0,0,1,230,93.0,1,0.0053,0
ORD_051962,CUS_14299,LEGITIMATE,34,33,0,1,0.0,0.9706,176,5901,3,ELECTRONICS,30,COD,1,110070,0.08,0.78,0,1,1,68,1,0,1,188,85.0,1,0.1165,0
ORD_051963,CUS_10338,OCCASIONAL_RTO,17,15,2,0,0.1176,0.8824,696,920,1,BEAUTY,15,COD,1,201309,0.19,0.72,0,1,1,291,0,1,1,400,64.0,2,0.3296,0
ORD_051964,CUS_13602,LEGITIMATE,28,25,2,1,0.0714,0.8929,713,2292,1,HOME,5,CARD,0,560001,0.08,0.84,0,1,1,126,2,0,1,495,85.0,1,0.0046,0
ORD_051965,CUS_15258,ABUSE_RING,14,0,12,2,0.8571,0.0,534,1752,1,BEAUTY,10,COD,1,247001,0.36,0.39,1,1,1,61,4,2,1,152,18.0,5,0.9843,1
ORD_051966,CUS_09386,OCCASIONAL_RTO,15,11,2,2,0.1333,0.7333,41,1516,1,ELECTRONICS,40,COD,1,247001,0.36,0.58,0,1,1,233,0,2,2,585,62.0,2,0.416,0
ORD_051967,CUS_17192,LEGITIMATE,10,9,0,1,0.0,0.9,153,8725,2,ELECTRONICS,20,CARD,0,400001,0.09,0.94,0,1,1,206,0,0,1,419,93.0,1,0.0018,0
ORD_051968,CUS_08896,LEGITIMATE,2,1,0,1,0.0,0.5,498,3314,2,ACCESSORIES,5,UPI,0,560001,0.08,0.98,0,1,1,73,0,1,1,278,73.0,1,0.01,0
ORD_051970,CUS_15415,LEGITIMATE,15,15,0,0,0.0,1.0,290,3333,2,ACCESSORIES,40,COD,1,110016,0.07,0.93,0,1,1,85,0,0,1,259,93.0,1,0.0572,0
ORD_051971,CUS_00006,SERIAL_RETURNER,21,9,9,3,0.4286,0.4286,471,3479,2,ELECTRONICS,5,COD,1,201309,0.19,0.78,2,1,2,19,2,3,1,124,28.0,3,0.8606,1
ORD_051972,CUS_12355,LEGITIMATE,27,26,0,1,0.0,0.963,386,583,2,FASHION,5,COD,1,110070,0.08,0.83,0,1,1,122,0,0,1,481,85.0,1,0.063,0
ORD_051974,CUS_02624,LEGITIMATE,4,3,0,1,0.0,0.75,526,3017,1,ACCESSORIES,0,COD,1,500001,0.11,0.82,0,1,1,96,0,0,1,204,75.0,1,0.1969,0
ORD_051975,CUS_00772,LEGITIMATE,15,14,0,1,0.0,0.9333,136,1038,1,BEAUTY,15,COD,1,400050,0.08,0.84,0,1,1,170,0,0,1,261,85.0,1,0.0377,0
ORD_051976,CUS_11374,OCCASIONAL_RTO,9,7,2,0,0.2222,0.7778,729,3089,2,HOME,15,COD,1,400001,0.09,0.88,0,1,1,47,0,0,1,234,73.0,1,0.4049,0
ORD_051977,CUS_03747,SERIAL_RETURNER,11,2,6,3,0.5455,0.1818,9,4757,2,ELECTRONICS,5,COD,1,302001,0.18,0.5,1,0,4,165,2,0,2,271,24.0,2,0.9607,1
ORD_051978,CUS_02299,LEGITIMATE,12,11,0,1,0.0,0.9167,15,1513,3,HOME,10,COD,1,500001,0.11,0.93,0,1,1,103,0,0,1,320,93.0,1,0.05,0
ORD_051979,CUS_12264,LEGITIMATE,28,27,0,1,0.0,0.9643,223,921,1,BEAUTY,0,UPI,0,110070,0.08,0.97,0,1,1,197,0,0,1,499,93.0,1,0.0021,0
ORD_051980,CUS_15984,OCCASIONAL_RTO,12,9,2,1,0.1667,0.75,219,2007,1,HOME,0,UPI,0,700001,0.12,0.63,0,1,1,50,1,0,2,521,70.0,2,0.0127,0
ORD_051982,CUS_05203,OCCASIONAL_RTO,5,4,1,0,0.2,0.8,701,8821,1,ELECTRONICS,40,UPI,0,226010,0.24,0.67,0,0,2,35,1,0,1,354,50.0,2,0.1338,0
ORD_051983,CUS_07921,LEGITIMATE,14,14,0,0,0.0,1.0,133,559,1,ACCESSORIES,40,UPI,0,110016,0.07,0.93,1,1,1,198,0,1,1,537,93.0,1,0.0025,0
ORD_051984,CUS_14031,ABUSE_RING,8,1,7,0,0.875,0.125,277,2255,1,ACCESSORIES,0,COD,1,411001,0.11,0.59,1,1,2,109,4,3,3,167,39.0,6,0.955,1
ORD_051986,CUS_04592,OCCASIONAL_RTO,3,0,1,2,0.3333,0.0,569,1761,2,HOME,0,CARD,0,247001,0.36,0.59,0,1,1,121,3,1,2,316,38.0,1,0.0933,0
ORD_051988,CUS_17200,LEGITIMATE,21,18,2,1,0.0952,0.8571,702,1791,1,HOME,30,COD,1,110070,0.08,0.87,0,1,1,53,0,0,1,363,93.0,1,0.0552,0
ORD_051990,CUS_04548,ABUSE_RING,15,4,11,0,0.7333,0.2667,438,1397,3,BEAUTY,40,COD,1,842001,0.38,0.56,0,1,1,66,3,3,3,132,30.0,7,0.9808,1
ORD_051991,CUS_06293,ABUSE_RING,14,3,9,2,0.6429,0.2143,255,2106,1,ACCESSORIES,0,COD,1,380001,0.14,0.43,1,1,2,40,4,0,1,202,16.0,3,0.9342,1
ORD_051993,CUS_17187,LEGITIMATE,20,20,0,0,0.0,1.0,72,5599,1,ELECTRONICS,40,CARD,0,110070,0.08,0.85,0,1,1,120,1,0,1,230,93.0,1,0.0017,0
ORD_051995,CUS_03343,LEGITIMATE,8,8,0,0,0.0,1.0,681,1694,2,FASHION,30,UPI,0,560038,0.09,0.79,0,1,1,159,0,0,1,446,85.0,1,0.0047,0
ORD_051996,CUS_12031,SERIAL_RETURNER,19,7,11,1,0.5789,0.3684,128,558,4,ACCESSORIES,0,COD,1,411001,0.11,0.49,1,1,1,121,4,1,1,182,31.0,2,0.8859,1
ORD_051997,CUS_17921,OCCASIONAL_RTO,15,12,2,1,0.1333,0.8,684,6394,1,ELECTRONICS,40,COD,1,201301,0.22,0.82,1,1,1,215,0,0,1,577,70.0,2,0.1559,0
ORD_051998,CUS_13836,LEGITIMATE,33,33,0,0,0.0,1.0,518,2451,1,ACCESSORIES,40,UPI,0,560038,0.09,0.8,1,1,1,149,0,0,1,231,85.0,1,0.0014,0
ORD_051999,CUS_07189,OCCASIONAL_RTO,13,10,2,1,0.1538,0.7692,353,1758,4,BEAUTY,40,UPI,0,226010,0.24,0.89,2,1,1,121,2,0,1,610,78.0,1,0.0174,0
ORD_052000,CUS_16587,OCCASIONAL_RTO,17,13,4,0,0.2353,0.7647,46,1248,1,BEAUTY,10,COD,1,700001,0.12,0.66,0,1,1,79,0,0,1,613,60.0,1,0.1936,0
ORD_052002,CUS_09720,OCCASIONAL_RTO,19,16,2,1,0.1053,0.8421,544,1200,2,ACCESSORIES,30,UPI,0,560038,0.09,0.65,2,1,1,298,3,0,1,885,69.0,2,0.019,0
ORD_052005,CUS_09381,OCCASIONAL_RTO,20,17,3,0,0.15,0.85,668,3415,2,HOME,10,COD,1,600001,0.1,0.74,0,1,1,182,2,2,1,569,75.0,1,0.1369,0
ORD_052006,CUS_16450,SERIAL_RETURNER,13,5,7,1,0.5385,0.3846,82,1725,1,BEAUTY,0,COD,1,452001,0.21,0.49,2,1,1,145,3,3,2,310,26.0,2,0.923,1
ORD_052008,CUS_02155,ABUSE_RING,6,1,5,0,0.8333,0.1667,342,1191,2,BEAUTY,40,COD,1,834001,0.33,0.35,2,1,1,23,4,1,2,98,12.0,3,0.9768,1
ORD_052010,CUS_06029,LEGITIMATE,12,11,0,1,0.0,0.9167,649,1149,2,FASHION,20,UPI,0,560038,0.09,0.91,0,1,1,187,0,0,1,255,93.0,1,0.0013,0
ORD_052011,CUS_15409,SERIAL_RETURNER,8,2,4,2,0.5,0.25,244,6188,2,ELECTRONICS,30,COD,1,201017,0.28,0.48,0,1,1,19,0,3,1,170,12.0,3,0.9524,1
ORD_052012,CUS_07042,LEGITIMATE,28,27,0,1,0.0,0.9643,396,1187,1,FASHION,15,COD,1,600001,0.1,0.97,0,1,1,97,0,0,1,236,93.0,1,0.039,0
ORD_052013,CUS_10399,LEGITIMATE,29,29,0,0,0.0,1.0,624,1567,1,BEAUTY,0,UPI,0,560038,0.09,0.9,0,1,1,67,0,0,1,269,93.0,1,0.0046,0
ORD_052015,CUS_03646,ABUSE_RING,12,4,8,0,0.6667,0.3333,447,3357,1,ACCESSORIES,30,COD,1,452001,0.21,0.45,0,1,3,48,0,2,2,112,12.0,5,0.9824,1
ORD_052016,CUS_08795,LEGITIMATE,35,35,0,0,0.0,1.0,304,798,1,FASHION,40,COD,1,560001,0.08,0.82,0,1,1,198,0,0,1,530,85.0,1,0.0581,0
ORD_052017,CUS_00384,LEGITIMATE,16,15,0,1,0.0,0.9375,136,1321,1,ACCESSORIES,40,COD,1,110001,0.09,0.94,0,1,1,150,0,0,1,256,93.0,1,0.0476,0
ORD_052019,CUS_13234,OCCASIONAL_RTO,5,3,1,1,0.2,0.6,508,5947,1,ELECTRONICS,40,COD,1,160017,0.12,0.87,1,1,1,64,1,0,2,631,68.0,1,0.2112,0
ORD_052021,CUS_13611,LEGITIMATE,27,25,1,1,0.037,0.9259,548,1193,3,BEAUTY,15,COD,1,560038,0.09,0.88,0,1,1,71,2,1,1,411,93.0,1,0.0385,0
ORD_052022,CUS_11518,LEGITIMATE,35,33,2,0,0.0571,0.9429,317,3489,1,ELECTRONICS,15,COD,1,400050,0.08,0.78,0,1,1,45,0,1,1,123,85.0,1,0.1174,0
ORD_052023,CUS_07678,OCCASIONAL_RTO,10,7,1,2,0.1,0.7,93,2967,2,HOME,30,COD,1,380001,0.14,0.87,0,1,3,141,2,2,1,682,64.0,1,0.234,0
ORD_052025,CUS_05282,LEGITIMATE,27,27,0,0,0.0,1.0,267,1878,1,HOME,30,COD,1,500001,0.11,0.9,0,1,1,71,1,0,1,340,93.0,1,0.0595,0
ORD_052026,CUS_11603,LEGITIMATE,11,11,0,0,0.0,1.0,260,2698,3,ELECTRONICS,5,UPI,0,110070,0.08,0.96,0,1,1,143,0,1,1,351,93.0,1,0.0024,0
ORD_052029,CUS_12287,LEGITIMATE,34,33,0,1,0.0,0.9706,195,2982,1,ACCESSORIES,15,COD,1,560001,0.08,0.99,0,1,1,149,0,0,1,378,93.0,1,0.0385,0
ORD_052031,CUS_04955,LEGITIMATE,3,3,0,0,0.0,1.0,636,2270,2,ELECTRONICS,10,COD,1,110001,0.09,0.88,0,1,1,121,0,0,1,336,83.0,1,0.1069,0
ORD_052032,CUS_16755,OCCASIONAL_RTO,15,10,3,2,0.2,0.6667,159,1346,1,BEAUTY,40,UPI,0,302001,0.18,0.86,0,1,1,291,1,0,1,854,62.0,1,0.008,0
ORD_052035,CUS_14329,ABUSE_RING,10,3,6,1,0.6,0.3,550,1500,5,FASHION,10,COD,1,842001,0.38,0.58,1,1,3,73,0,3,1,149,16.0,5,0.992,1
ORD_052036,CUS_04192,OCCASIONAL_RTO,14,12,2,0,0.1429,0.8571,677,2250,2,ACCESSORIES,0,COD,1,110070,0.08,0.63,2,1,1,34,1,0,1,86,69.0,1,0.2139,0
ORD_052039,CUS_12478,OCCASIONAL_RTO,11,9,1,1,0.0909,0.8182,134,933,1,BEAUTY,5,COD,1,380001,0.14,0.83,0,1,1,58,1,0,2,455,80.0,2,0.1917,0
ORD_052040,CUS_15787,LEGITIMATE,19,19,0,0,0.0,1.0,82,2458,1,FASHION,40,COD,1,110070,0.08,0.79,1,1,1,150,0,0,1,330,85.0,1,0.0496,0
ORD_052041,CUS_06094,OCCASIONAL_RTO,17,12,3,2,0.1765,0.7059,535,820,1,BEAUTY,40,COD,1,400050,0.08,0.65,2,1,1,273,0,2,1,573,69.0,2,0.3172,0
ORD_052042,CUS_14461,LEGITIMATE,30,30,0,0,0.0,1.0,21,2687,2,ELECTRONICS,5,UPI,0,400050,0.08,0.9,0,1,1,138,0,0,1,349,93.0,1,0.0019,0
ORD_052043,CUS_11258,OCCASIONAL_RTO,11,8,2,1,0.1818,0.7273,271,2453,4,FASHION,5,COD,1,411001,0.11,0.65,1,1,1,163,2,0,1,458,75.0,1,0.131,0
ORD_052044,CUS_04548,ABUSE_RING,15,4,11,0,0.7333,0.2667,438,1841,1,FASHION,5,COD,1,842001,0.38,0.41,1,1,1,14,5,0,1,89,5.0,7,0.9917,1
ORD_052046,CUS_13294,LEGITIMATE,24,23,0,1,0.0,0.9583,391,2419,1,HOME,30,UPI,0,110016,0.07,0.92,0,1,1,135,0,1,1,328,93.0,1,0.0017,0
ORD_052047,CUS_12864,LEGITIMATE,31,30,0,1,0.0,0.9677,280,2233,1,FASHION,30,UPI,0,500001,0.11,0.85,0,1,1,149,0,0,1,517,93.0,1,0.003,0
ORD_052048,CUS_10813,LEGITIMATE,15,15,0,0,0.0,1.0,175,3170,1,ACCESSORIES,20,UPI,0,500001,0.11,0.89,0,1,1,149,0,0,1,545,93.0,1,0.0044,0
ORD_052049,CUS_05309,LEGITIMATE,2,1,0,1,0.0,0.5,428,4404,2,ELECTRONICS,0,COD,1,700001,0.12,0.78,1,1,1,135,0,1,1,243,60.0,1,0.2305,0
ORD_052050,CUS_17494,ABUSE_RING,2,0,1,1,0.5,0.0,219,1184,2,FASHION,30,CARD,0,842001,0.38,0.34,1,1,5,66,1,1,1,262,5.0,9,0.7786,1
ORD_052051,CUS_15077,LEGITIMATE,34,34,0,0,0.0,1.0,482,5169,2,ELECTRONICS,0,UPI,0,110070,0.08,0.82,0,1,1,88,1,0,1,377,85.0,1,0.0022,0
ORD_052052,CUS_11374,OCCASIONAL_RTO,9,7,2,0,0.2222,0.7778,729,3155,3,ELECTRONICS,15,UPI,0,400001,0.09,0.69,0,1,2,248,2,2,1,602,55.0,1,0.0186,0
ORD_052056,CUS_15754,LEGITIMATE,25,24,0,1,0.0,0.96,211,3119,2,ACCESSORIES,30,CARD,0,400001,0.09,0.83,0,1,1,119,0,0,1,292,85.0,1,0.0046,0
ORD_052057,CUS_03951,SERIAL_RETURNER,5,1,2,2,0.4,0.2,447,1941,1,BEAUTY,10,COD,1,226010,0.24,0.69,2,1,1,36,4,2,3,265,40.0,3,0.8168,1
ORD_052058,CUS_02680,LEGITIMATE,27,26,0,1,0.0,0.963,636,8690,1,ELECTRONICS,10,COD,1,400050,0.08,0.97,0,1,1,66,0,0,1,255,93.0,1,0.0604,0
ORD_052059,CUS_12382,LEGITIMATE,29,28,0,1,0.0,0.9655,190,1638,2,FASHION,15,UPI,0,500001,0.11,0.97,0,1,1,135,0,0,1,411,93.0,1,0.0041,0
ORD_052060,CUS_08003,ABUSE_RING,4,0,2,2,0.5,0.0,416,6442,1,ELECTRONICS,5,CARD,0,160017,0.12,0.67,0,0,2,115,0,0,3,201,34.0,6,0.4214,0
